No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
145,KMI,"Kinder Morgan, Inc.",146,9,8,3,11,5,17,1,13,13,18,12,12,14,2,8,37404.93,13.84,1.19,44.42,43.7,5.85,6.82,3.6,1.03,63,1.89,-10.5,-10.1,12688.49,0.92,Energy,Oil & Gas Midstream,USA,14.51,16.28,-1.63%,27041740,,1.95,50.21,32.40%,-6.40%,7.00%,8.30%,5.40%,0.5,0.5,0.92,0.38,21.20%,13.20%,1/18/2023 16:30,2246,1963.99,0.10%,-0.89%,-0.07%,292.00%,-2.92%,-11.18%,-5.62%,-9.96%,2.97%,2.06%,2.8,2.13,0.023955774,-5.71%,-9.48%,-9.19%,-19.41%,3.20%,27.1,-1.21%,-0.42%,203,198,53,274,103,404,12,319,307,448,284,296,331,37,184,3453
146,GIS,"General Mills, Inc.",146,7,13,13,11,8,17,7,7,13,15,13,1,13,7,1,47116.79,18.17,4.7,39.97,16.9,5.17,2.71,9.3,1.16,78.1,2.15,6.23,-8.63,3431.41,0.24,Consumer Defensive,Packaged Foods,USA,16.67,79.79,-0.85%,8367791,2.52,2.43,73.15,9.80%,6.61%,4.00%,28.30%,13.50%,0.6,0.3,0.85,32.70%,19.70%,15.00%,3/23/2023 8:30,595.9,584.3,0.20%,-16.02%,-0.49%,366.00%,1.62%,6.29%,27.36%,-4.84%,2.16%,1.76%,3.1,2.44,0.018298032,0.55%,0.88%,2.52%,-9.68%,29.38%,53.24,-1.58%,0.75%,154,309,303,257,177,423,174,167,323,355,318,12,308,158,5,3443
147,ULTA,"Ulta Beauty, Inc.",146,11,14,17,8,1,15,19,1,1,3,14,6,2,19,15,25707.91,18.74,13.47,26.69,478.2,7.86,0,22.6,0,96.8,2.47,-3.82,9.42,562.53,1.31,Consumer Cyclical,Specialty Retail,USA,22.27,506.46,-1.44%,1228968,1.74,2.65,102.59,22.50%,12.80%,12.20%,64.90%,64.30%,1.6,0.4,0,39.70%,15.30%,11.70%,3/9/2023 16:30,51.13,50.17,0.10%,-28.67%,1.41%,221.00%,-2.82%,19.82%,31.37%,7.97%,2.33%,1.87%,2.2,2.18,0.020613671,-3.12%,-1.15%,15.21%,-5.78%,53.10%,41.01,-0.90%,-0.54%,276,329,422,186,5,355,456,25,3,59,352,132,49,454,367,3470
160,ACN,Accenture plc,147,2,14,15,8,7,12,11,4,1,16,3,14,16,10,14,169027.5,19.81,6.86,26.73,17,9.8,1.79,15.3,0,75.4,0.82,-13.09,-14.22,2170.17,1.24,Technology,Information Technology Services,Ireland,22.7,250,-1.15%,6470648,2.52,2.71,28.63,14.50%,9.02%,11.20%,32.40%,31.90%,1.3,1.3,0,32.00%,15.10%,11.30%,3/23/2023 8:30,658.39,657.39,0.10%,-12.07%,1.14%,249.00%,-1.17%,-8.71%,-23.06%,-6.31%,2.88%,2.12%,2.1,2.98,0.02644,-5.26%,-8.61%,-11.10%,-27.60%,2.97%,34.3,-1.79%,0.64%,39,345,363,187,176,299,253,77,10,379,56,351,398,240,338,3511
161,PEP,"PepsiCo, Inc.",147,1,16,17,20,8,14,8,7,17,16,3,3,9,5,3,240875.56,22.25,14.03,3000,15.4,8.67,2.63,9.6,2.28,74,0.82,-0.5,-4.49,4623.62,0.54,Consumer Defensive,Beverages - Non-Alcoholic,USA,27.04,175.13,-0.78%,8853341,3.58,2.79,45.04,4.90%,7.55%,6.30%,48.90%,16.90%,0.8,0.6,2.08,53.50%,12.90%,10.30%,2/9/2023 8:30,1377.25,1374.9,0.10%,-8.60%,-0.02%,243.00%,1.80%,5.58%,9.66%,-3.06%,1.67%,1.42%,2.5,1.91,0.015417119,0.45%,0.73%,0.84%,-6.27%,13.09%,53.26,-0.78%,0.00%,25,388,427,480,191,330,182,156,408,390,58,64,216,119,52,3486
162,INTU,Intuit Inc.,147,3,18,15,10,12,9,15,9,6,9,4,4,7,13,13,119597.78,26.58,7.34,36.75,-3.7,12.86,0.75,7,0.45,87,1,-1.79,-1.25,1514.81,1.17,Technology,Software - Application,USA,60.74,413.69,-1.07%,3124258,4.08,8.74,57.75,14.00%,14.88%,19.60%,11.90%,9.00%,1.2,1.2,0.42,79.00%,19.50%,14.20%,2/23/2023 16:30,281,272.91,0.20%,-3.25%,0.37%,180.00%,5.37%,-2.00%,-9.65%,6.29%,2.98%,2.99%,1.9,2.06,0.03217385,1.68%,1.54%,0.83%,-18.52%,21.90%,52.66,-1.07%,0.00%,62,434,373,242,299,211,364,213,140,225,98,88,155,321,307,3532
164,PEAK,"Healthpeak Properties, Inc.",147,17,20,5,20,1,3,1,13,12,2,4,18,18,6,7,12150.32,41.73,1.68,3000,324.5,26.46,5.79,3.6,0.98,97.5,1,-20.38,-18.63,4043.48,0.9,Real Estate,REIT - Healthcare Facilities,USA,22.87,20.74,-3.04%,12679230,,5.89,168.75,0.00%,,2.20%,8.70%,5.00%,,,0.96,58.40%,18.10%,27.20%,2/7/2023 16:30,537.92,535.96,0.27%,1.13%,-2.13%,133.00%,-3.17%,-19.30%,-37.42%,-17.27%,3.07%,2.99%,2,3.14,0.033751205,-12.46%,-19.06%,-18.77%,-41.94%,-1.29%,19.05,-3.45%,0.42%,427,482,104,495,9,57,24,320,294,44,99,450,449,140,175,3569
158,PEG,Public Service Enterprise Group Incorporated,147,10,10,7,20,1,14,4,16,15,16,5,7,9,10,3,29918.19,15.73,2.12,3000,260.1,8.29,3.9,2.1,1.48,72.9,1.09,-5.23,-4.33,2312.47,0.58,Utilities,Utilities - Regulated Electric,USA,28.43,58.53,-1.10%,6263411,14.95,3.05,64.34,4.70%,1.90%,1.50%,7.60%,4.10%,0.6,0.5,1.2,,14.10%,10.50%,2/21/2023 8:30,498.77,498.21,0.10%,-1.48%,0.30%,234.00%,3.85%,-11.95%,-13.56%,-4.47%,2.68%,2.51%,2.3,2.71,0.02477362,-1.92%,-3.72%,-4.71%,-22.59%,11.46%,44.93,-0.75%,-0.35%,246,243,160,478,14,343,89,383,354,397,119,162,212,230,66,3496
157,FCX,Freeport-McMoRan Inc.,147,6,10,10,4,15,2,11,9,9,14,8,15,12,2,20,53599.39,15.43,3.34,12.64,-17.8,27.61,1.66,6.9,0.68,79.3,1.39,-14.37,-7.96,12328.72,2.02,Basic Materials,Copper,USA,15.22,36.23,0.36%,18284932,,2.35,6.58,20.60%,-11.10%,6.80%,22.90%,18.30%,2.5,1.6,0.62,33.80%,31.00%,15.20%,1/25/2023 8:30,1432,1421.84,0.60%,-0.97%,-0.47%,160.00%,-4.36%,22.18%,-21.27%,-4.50%,3.99%,3.36%,2.4,1.48,0.044990339,-10.30%,-14.48%,3.36%,-29.71%,46.71%,33.49,0.11%,0.25%,139,236,248,95,364,51,269,214,224,341,192,374,294,38,479,3558
159,CNP,"CenterPoint Energy, Inc.",147,14,12,6,17,3,14,8,15,16,6,9,3,11,6,7,18507.75,17.98,1.97,3000,69.8,8.31,2.62,2.7,1.82,93.1,1.51,-0.27,-6.14,3639.42,0.88,Utilities,Utilities - Regulated Electric,USA,18.19,29.05,-0.95%,8686718,,1.99,31.69,0.40%,-1.07%,-0.60%,10.90%,5.60%,0.9,0.7,1.6,,20.10%,10.80%,2/17/2023 8:30,629,628.7,0.20%,0.63%,1.39%,261.00%,5.41%,-9.73%,0.62%,-3.13%,2.79%,2.31%,2.1,2.39,0.023407917,2.20%,-0.95%,-2.79%,-13.28%,16.06%,53.74,-1.53%,0.58%,332,302,141,427,63,341,183,365,383,131,213,63,255,146,169,3514
153,HES,Hess Corporation,147,9,6,12,4,1,2,12,6,13,9,9,18,16,12,18,37418.31,11.82,4.62,11.55,274.6,37.44,1.48,9.9,1.08,88.4,1.52,-18.96,-13.09,1675.85,1.59,Energy,Oil & Gas E&P,USA,17.48,118.33,-2.04%,5028844,0.22,3.3,15.05,20.30%,78.10%,15.70%,29.10%,16.50%,1.6,1.6,1.08,68.40%,33.50%,18.50%,1/25/2023 8:30,306.3,276,0.10%,-65.64%,-0.09%,251.00%,-8.72%,-5.30%,24.89%,-16.56%,4.83%,3.69%,2.3,3,0.046311164,-11.78%,-16.77%,-7.38%,-26.28%,30.98%,29.6,-2.01%,-0.02%,202,146,301,87,11,37,293,151,311,208,215,437,387,293,452,3531
152,STT,State Street Corporation,147,12,2,2,1,11,11,5,18,9,7,9,19,14,8,19,25642.7,7.5,1.11,2.48,0,10.68,3.51,0.9,0.65,91.6,1.55,-23.74,-10.16,2872.01,1.61,Financial,Asset Management,USA,9.98,71.77,-3.99%,9746819,1.07,6.28,0.19,4.20%,9.30%,7.30%,11.20%,5.20%,,,0.65,,61.70%,65.10%,1/20/2023 8:30,359.14,343.29,0.10%,-8.98%,-0.55%,185.00%,-10.14%,0.52%,-17.93%,-7.48%,4.19%,2.94%,2.4,3.39,0.042078863,-15.98%,-17.13%,-3.54%,-24.24%,22.44%,26.11,-2.87%,-1.15%,278,50,39,5,277,267,110,435,214,156,224,475,332,189,456,3507
163,NOW,"ServiceNow, Inc.",147,4,19,18,11,5,3,17,15,4,7,11,6,4,13,10,91961.73,38.85,17.76,42.32,41,23.5,0,2.8,0.3,90.8,1.73,-4.94,5.4,1576.37,1.04,Technology,Software - Application,USA,276.14,441,-0.31%,2917397,11.63,12.69,21.49,34.10%,23.74%,30.40%,7.30%,4.30%,1.1,1.1,0.3,78.30%,4.90%,4.50%,1/25/2023 16:30,202.64,200.49,0.10%,-30.63%,-0.18%,220.00%,6.24%,1.25%,-19.44%,13.58%,3.26%,2.86%,1.8,1.85,0.031882086,1.53%,1.23%,2.48%,-26.70%,30.86%,52.63,-0.60%,0.28%,85,477,437,268,108,73,418,362,87,173,258,151,77,310,237,3521
151,CE,Celanese Corporation,147,18,2,6,4,11,4,7,6,17,3,13,17,8,16,15,11637.97,7.08,1.98,11.89,2.1,21.28,2.72,10.4,2.6,96.6,2.11,-16.19,-2.81,1034.99,1.31,Basic Materials,Chemicals,USA,5.91,103,-1.30%,3587802,2.22,1.2,,20.50%,2.67%,9.50%,37.70%,9.20%,1.6,0.9,2.37,24.60%,14.20%,19.60%,2/23/2023 16:30,108.51,108.11,0.20%,0.53%,-0.49%,220.00%,-5.63%,-3.92%,-27.59%,0.74%,3.32%,3.59%,2.5,3.47,0.040873786,-10.43%,-12.94%,-7.77%,-36.17%,18.79%,33.68,-0.90%,-0.40%,432,43,142,90,268,85,171,144,417,64,313,406,179,388,364,3506
154,NUE,Nucor Corporation,147,8,7,6,2,6,20,12,1,5,12,14,16,7,12,19,38357.54,12.24,2,5.05,24.3,-17.87,1.42,24.3,0.36,83.1,2.38,-15.26,-2.58,1778.69,1.59,Basic Materials,Steel,USA,4.96,144.12,-0.89%,5407579,,0.92,7.9,52.00%,-7.50%,15.40%,44.50%,32.80%,3.4,2.1,0.36,30.10%,25.10%,18.30%,1/26/2023 8:30,255.43,249.41,0.20%,-11.37%,-1.57%,334.00%,-9.29%,22.90%,6.67%,9.34%,4.50%,3.40%,2.9,3.04,0.043019706,-12.55%,-10.93%,5.16%,-23.30%,43.94%,30.3,-1.63%,0.75%,197,162,145,28,145,494,299,18,107,282,342,387,175,278,454,3513
156,PKG,Packaging Corporation of America,147,18,8,10,4,6,19,4,5,9,2,15,12,10,18,7,11694.34,13.82,3.14,10.94,24.8,-0.24,3.93,12.5,0.68,97.5,2.74,-10.72,-5.92,651.31,0.89,Consumer Cyclical,Packaging & Containers,USA,11.56,127.32,-1.43%,4941837,,1.38,28.86,13.80%,-7.74%,5.60%,26.60%,17.60%,2.9,1.7,0.68,24.70%,16.80%,12.10%,1/25/2023 16:30,90.5,88.8,1.00%,0.00%,0.04%,374.00%,-3.85%,-4.04%,-18.04%,-0.46%,2.42%,2.28%,3,7.59,0.025683318,-6.49%,-6.78%,-4.86%,-24.44%,15.16%,32.58,-1.65%,0.22%,431,197,237,79,141,475,85,112,225,43,376,301,249,445,171,3567
155,RHI,Robert Half International Inc.,147,19,8,13,6,9,7,8,1,1,2,19,14,8,17,15,8049.05,12.95,5.01,18.57,12.5,14.58,2.62,22.4,0,98.2,5.71,-13.09,-2.92,917.47,1.33,Industrials,Staffing & Employment Services,USA,12.18,73.38,-2.24%,4813908,1.38,1.11,12.22,17.70%,8.80%,6.60%,44.00%,41.40%,1.9,1.9,0,0.427,12.30%,9.10%,1/26/2023 16:30,106.97,105.49,0.20%,-12.37%,-2.95%,657.00%,-5.21%,-6.28%,-36.76%,-0.61%,3.33%,2.31%,3.2,5.25,0.029708367,-7.73%,-8.50%,-6.59%,-39.99%,12.20%,26.86,-2.17%,-0.07%,474,181,313,131,214,166,184,26,4,32,474,352,181,408,376,3516
166,CSX,CSX Corporation,148,5,9,13,7,8,13,12,6,14,15,5,11,14,2,14,60175.88,14.23,4.75,22.85,16,8.96,1.52,10.1,1.43,76,1.06,-8.71,-11.51,13138.33,1.23,Industrials,Railroads,USA,14.84,28.91,-1.43%,21490726,1.8,4.05,28.83,22.10%,8.25%,5.40%,32.20%,15.60%,1.6,1.4,1.42,71.00%,40.60%,28.00%,1/25/2023 16:30,2076,2045.7,0.26%,0.00%,-2.17%,165.00%,-1.97%,-4.18%,-18.81%,-6.68%,2.59%,2.46%,2.2,1.64,0.026980284,-4.47%,-7.11%,-5.77%,-24.26%,12.05%,36.79,-1.43%,0.00%,123,205,307,164,186,320,285,147,348,372,115,258,352,34,333,3549
171,MNST,Monster Beverage Corporation,148,6,18,16,14,14,5,19,4,1,17,7,4,5,11,7,54785.53,29.12,7.66,78.38,-13.1,17.82,0,14.5,0,69,1.29,-2,1.07,1912.79,0.85,Consumer Defensive,Beverages - Non-Alcoholic,USA,46.08,102.99,-0.40%,4729274,1.8,8.68,20.52,8.40%,25.66%,13.40%,17.30%,17.10%,4.8,3.8,0,50.30%,25.10%,18.90%,2/28/2023 16:30,522.33,372.38,0.30%,-9.25%,1.39%,251.00%,2.82%,17.88%,33.42%,1.44%,1.88%,1.84%,2.2,2.47,0.019128071,0.75%,0.72%,7.31%,-2.33%,34.65%,52.82,-0.50%,0.11%,137,447,378,349,343,113,457,83,8,423,163,94,119,265,157,3536
165,AMGN,Amgen Inc.,148,3,7,19,8,7,17,4,6,18,14,8,6,17,10,4,121581.89,12.21,33.6,26.49,17.8,5.94,3.71,10.6,10.64,79.1,1.38,-4.28,-15.25,2353.21,0.64,Healthcare,Drug Manufacturers - General,USA,18.96,229.79,-2.04%,7817024,4.6,4.62,13.07,2.00%,4.12%,2.90%,246.10%,20.60%,1.4,1.1,10.2,75.70%,36.60%,24.90%,1/31/2023 16:30,535,532.71,0.21%,-0.08%,-1.49%,313.00%,0.84%,0.94%,-0.81%,-12.51%,2.42%,1.97%,2.7,3.32,0.021541407,-1.62%,-7.04%,-8.75%,-22.54%,2.91%,40.16,-1.62%,-0.43%,58,158,454,184,168,403,96,140,450,344,189,138,406,227,83,3498
170,WY,Weyerhaeuser Company,148,13,17,6,6,16,2,8,6,6,11,9,13,12,6,17,21800.3,24.67,2,18.76,-27.1,28.14,2.6,10.8,0.47,85.2,1.47,-11.08,-8.17,4140.58,1.49,Real Estate,REIT - Specialty,USA,11.59,29.21,-1.85%,9390323,2.32,2.14,13.79,24.70%,5.00%,7.20%,17.60%,13.70%,1.6,1.3,0.38,35.50%,27.50%,18.50%,1/26/2023 16:30,735.65,725.47,0.10%,-0.24%,0.17%,257.00%,-2.18%,-4.25%,-23.61%,-3.23%,2.86%,2.50%,2.4,2.27,0.027730229,-5.25%,-7.52%,-8.62%,-30.01%,9.63%,34.98,-1.28%,-0.57%,308,417,144,133,390,50,185,136,148,253,209,309,298,135,425,3540
167,KDP,Keurig Dr Pepper Inc.,148,6,13,6,10,17,15,9,15,7,19,10,4,11,3,3,49371.52,18.15,1.96,35.16,-33.2,7.56,2.29,2.8,0.51,54.1,1.63,-2.35,-6.64,6930.3,0.61,Consumer Defensive,Beverages - Non-Alcoholic,USA,34.58,34.86,-0.68%,15594440,5.27,3.51,92.28,-25.00%,6.56%,16.00%,5.70%,5.50%,0.5,0.3,0.47,52.20%,16.90%,10.20%,2/23/2023 8:30,1415.3,886.21,37.20%,-5.55%,-0.96%,209.00%,1.57%,-6.37%,-6.94%,-2.24%,1.49%,1.53%,2.4,2.25,0.015777395,-0.44%,-0.87%,-5.16%,-15.61%,4.53%,48.12,-0.63%,-0.06%,148,308,139,228,410,365,213,357,166,468,241,100,268,74,71,3556
168,KLAC,KLA Corporation,148,6,15,18,7,3,20,13,1,1,7,11,6,9,15,16,55297.03,20.23,21.05,24.07,63.9,-21.21,1.34,27.5,0,91.6,1.75,-4.13,-4.54,1143.77,1.38,Technology,Semiconductor Equipment & Materials,USA,15.94,387.75,-0.55%,3033481,3.81,5.27,19.29,30.10%,4.18%,21.50%,139.00%,43.30%,2.3,1.6,2.35,62.40%,39.70%,33.80%,1/26/2023 16:30,141.3,138.09,0.30%,-3.71%,-4.44%,211.00%,5.51%,14.94%,10.50%,2.84%,3.70%,3.09%,2,2.65,0.034893617,2.12%,-2.20%,8.08%,-9.71%,54.98%,51.72,-0.55%,0.00%,135,353,443,172,67,496,307,10,21,155,261,135,220,374,393,3542
169,AMD,"Advanced Micro Devices, Inc.",148,2,16,9,12,19,2,18,16,2,17,13,1,1,1,19,160252.13,22.61,2.89,51.45,-67.3,41.9,0,2,0.05,70.7,2.13,14.86,41.94,58033.78,1.91,Technology,Semiconductors,USA,110.55,97.84,1.28%,93989350,10.92,6.79,27.37,21.90%,10.12%,35.10%,2.40%,2.40%,2.4,1.8,0.05,44.90%,5.40%,5.60%,1/31/2023 16:30,1618,1606.7,0.50%,-2.14%,3.20%,59.00%,18.35%,27.63%,-15.19%,51.06%,5.77%,4.18%,2,1.62,0.040372036,19.43%,25.05%,25.49%,-22.15%,79.29%,75.12,1.18%,0.10%,44,395,219,302,465,31,447,389,46,417,315,4,6,5,477,3562
172,TSLA,"Tesla, Inc.",148,1,19,17,10,2,2,18,3,2,19,17,16,1,1,20,568241.72,32.8,12.73,38.61,121.7,40.22,0,17.3,0.07,44.8,3.08,-15.92,14.88,183597.54,2.05,Consumer Cyclical,Auto Manufacturers,USA,49.69,180.13,-2.17%,132652976,4.21,6.98,25.61,39.90%,11.80%,47.30%,32.50%,26.10%,1.5,1.1,0.04,25.60%,16.80%,15.40%,1/25/2023 16:30,3160,2642.27,0.10%,-92.95%,2.00%,44.00%,3.86%,-40.70%,-35.69%,46.23%,4.89%,4.82%,2.4,0.72,0.0560151,-6.29%,4.79%,-17.51%,-53.13%,76.93%,46.56,-2.39%,0.22%,8,464,418,252,35,32,448,58,49,475,406,400,25,1,484,3555
179,BDX,"Becton, Dickinson and Company",149,5,12,9,17,11,10,12,19,9,7,2,5,12,16,3,67488.96,17.29,2.63,3000,3.7,11.6,1.55,0,0.65,90.9,0.74,-3.27,-7.27,1085.86,0.54,Healthcare,Medical Instruments & Supplies,USA,45.51,235.58,-1.02%,1542763,7.22,3.6,110.28,3.10%,6.30%,9.30%,,5.20%,1.1,0.6,0.56,44.80%,,,2/2/2023 8:30,283.89,281.58,0.10%,-0.49%,-1.92%,192.00%,2.56%,-8.23%,-7.34%,-7.36%,2.18%,1.59%,2.2,1.42,0.01833772,-0.28%,-3.96%,-3.34%,-15.04%,9.12%,45.17,-1.44%,0.42%,111,291,202,419,256,235,279,463,216,169,42,119,282,383,53,3520
178,WTW,Willis Towers Watson Public Limited Company,149,12,8,8,14,18,5,12,14,6,2,3,10,13,19,5,24174.32,12.97,2.43,79.26,-43.6,18.99,1.5,3.1,0.47,98.4,0.88,-7.87,-9.07,508.27,0.77,Financial,Insurance Brokers,United Kingdom,23.56,223.34,-2.24%,1331448,1.4,2.73,,14.80%,16.77%,1.60%,9.70%,6.70%,1.1,1.1,0.45,,13.40%,11.30%,2/9/2023 8:30,109,105.76,0.30%,-10.21%,-0.46%,183.00%,-3.28%,8.02%,-3.09%,-8.68%,3.03%,2.17%,2.5,2.62,0.026327572,-4.87%,-8.73%,0.34%,-13.75%,18.87%,36.28,-1.87%,-0.37%,287,183,186,350,434,102,289,343,149,30,69,234,320,466,120,3562
176,GPN,Global Payments Inc.,149,11,3,2,6,19,7,14,19,9,7,8,17,5,12,10,27284.55,8.32,1.17,20.15,-87.7,15.06,1.01,0.3,0.64,90.8,1.38,-16.45,0.84,1737.76,1.02,Industrials,Specialty Business Services,USA,226.55,98.55,-2.35%,5308398,14.98,3.04,13.66,-27.30%,15.12%,17.70%,0.50%,1.30%,0.9,0.9,0.55,0.579,7.10%,1.20%,2/10/2023 8:30,265.53,260.24,0.20%,0.41%,0.57%,207.00%,-1.45%,-25.02%,-26.21%,-0.78%,3.88%,2.66%,1.9,3.05,0.037138508,-9.62%,-10.60%,-13.10%,-32.83%,6.81%,35.3,-2.32%,-0.03%,267,75,47,144,475,155,343,454,212,171,190,413,120,285,228,3579
174,ALL,The Allstate Corporation,149,11,3,5,3,20,1,5,20,7,13,9,19,18,12,3,27959.26,7.93,1.79,7.41,-130.8,88.86,3.39,-1.5,0.51,81.5,1.46,-23.36,-19.08,1651.27,0.61,Financial,Insurance - Property & Casualty,USA,,105.11,-6.24%,9351875,,0.54,37.99,-21.60%,-2.19%,5.40%,-8.00%,-5.80%,,,0.51,,-3.60%,-2.80%,2/1/2023 16:30,264.3,261.64,0.66%,-4.83%,1.14%,231.00%,-11.07%,-18.53%,-16.90%,-22.49%,4.23%,2.63%,2.3,5.66,0.036152602,-16.13%,-19.29%,-17.97%,-27.24%,-2.55%,17.57,-5.12%,-1.18%,262,62,119,53,487,18,121,480,162,308,208,469,452,296,69,3566
177,AFL,Aflac Incorporated,149,8,5,5,4,11,16,7,14,4,19,10,13,16,9,8,37996.74,10.14,1.7,13.1,3.1,6.58,2.74,3.1,0.33,60.6,1.61,-11.52,-12.93,2655.53,0.95,Financial,Insurance - Life,USA,9.34,61.29,-1.90%,7331273,8.27,1.95,9.64,14.50%,1.13%,-2.10%,16.40%,14.90%,,,0.33,,24.70%,21.50%,2/1/2023 16:30,619.68,563.18,0.10%,-15.46%,-0.88%,342.00%,-4.28%,2.90%,-2.12%,-14.80%,2.94%,2.10%,2.9,2.76,0.026594877,-7.93%,-11.81%,-4.00%,-17.19%,17.71%,28.27,-1.49%,-0.42%,198,108,107,100,262,392,169,342,98,453,235,321,378,203,200,3566
180,HSY,The Hershey Company,149,6,17,18,12,4,15,11,3,14,14,12,2,4,16,1,49794.69,24.22,15.13,48.19,44.6,7.29,1.7,15.3,1.45,79.1,1.88,2.39,3.03,977.68,0.31,Consumer Defensive,Confectioners,USA,33.8,243.15,-0.76%,2096994,3.51,4.78,107.34,17.80%,9.62%,6.80%,54.00%,22.30%,0.8,0.4,1.01,0.432,19.90%,15.80%,2/2/2023 8:30,205.29,146.48,0.40%,-57.79%,0.34%,282.00%,2.28%,10.71%,18.21%,5.00%,1.67%,1.52%,2.6,2.14,0.015463706,1.47%,4.72%,7.17%,-0.92%,20.72%,61.34,-1.64%,0.90%,145,412,430,290,97,373,264,74,351,345,280,34,94,397,8,3594
181,O,Realty Income Corporation,149,8,20,3,13,3,18,2,16,9,12,13,9,10,7,6,41903.51,42.16,1.35,63.97,63.9,4.9,4.98,1.9,0.63,83,2.11,-7.56,-5.07,3460.18,0.81,Real Estate,REIT - Retail,USA,43.23,61.38,-1.68%,7064698,1.91,12.53,244.91,5.20%,22.62%,22.40%,3.20%,1.60%,,,0.63,93.20%,24.20%,26.00%,2/21/2023 16:30,633.67,626.41,0.12%,-3.12%,3.15%,381.00%,0.00%,-3.23%,-6.43%,-3.23%,2.41%,1.88%,2.4,2.04,0.020527859,-4.40%,-6.42%,-6.57%,-18.59%,10.59%,34.3,-1.62%,-0.06%,181,484,64,326,68,429,42,393,208,285,311,226,232,156,133,3538
173,FRC,First Republic Bank,149,20,1,1,18,10,2,3,18,3,3,15,20,20,2,13,4947.07,2.77,0.31,3000,7.5,36.7,4.69,0.8,0.09,97.2,2.75,-82.78,-81.27,11554.81,1.18,Financial,Banks - Regional,USA,2.78,23.03,-32.80%,142375890,0.91,0.86,0.82,12.60%,3.06%,18.50%,11.50%,28.20%,,,0.09,,82.60%,26.30%,1/13/2023 8:30,184,181.64,0.20%,0.00%,0.79%,43.00%,-71.83%,-84.29%,-86.40%,-81.11%,68.63%,23.77%,2.1,12.32,0.5588363,-77.27%,-81.04%,-82.89%,-86.78%,31.37%,14.22,-18.04%,-18.00%,499,3,4,433,237,38,53,441,54,52,377,503,503,41,309,3547
175,LYB,LyondellBasell Industries N.V.,149,11,3,7,8,16,6,1,6,12,17,16,16,5,11,14,28297.52,7.96,2.08,28.79,-29.5,16.75,5.62,10.5,0.9,71.9,2.78,-15.41,1.2,1851.18,1.21,Basic Materials,Specialty Chemicals,USA,7.12,84.68,-0.42%,5374026,2.01,0.56,13.16,3.00%,3.54%,7.90%,31.20%,17.60%,1.8,1,0.84,0.131,10.10%,7.70%,2/3/2023 8:30,310,254.76,0.10%,-89.87%,-0.30%,382.00%,-4.78%,7.61%,-12.06%,1.99%,3.26%,2.61%,2.7,2.9,0.031294284,-9.30%,-10.06%,-3.30%,-24.75%,18.50%,28.51,-0.75%,0.33%,256,63,157,198,398,129,26,143,284,405,383,390,117,267,328,3544
188,MMC,"Marsh & McLennan Companies, Inc.",150,4,13,15,11,12,12,12,7,13,7,1,9,13,13,8,77853.26,18.71,7.3,41.92,-1.4,9.97,1.51,9.2,1.09,90.8,0.61,-7.3,-9.61,1543.25,0.92,Financial,Insurance Brokers,USA,25.84,155.8,-1.82%,4917258,2.85,3.76,53.99,10.00%,9.08%,8.10%,29.20%,14.90%,1.2,1.2,1.07,,20.70%,14.70%,1/26/2023 8:30,493,490.05,0.12%,-14.53%,-1.96%,194.00%,-0.89%,-0.69%,-1.39%,-5.85%,2.61%,1.76%,2.8,3.19,0.022272144,-3.53%,-7.17%,-4.14%,-14.93%,8.70%,36.97,-2.21%,0.40%,98,327,372,264,289,294,287,169,315,172,21,217,325,314,185,3649
